Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,price_day_before,Label
2023-09-08 00:00:00+01:00,1.0697818994522095,1.0742061138153076,1.0695072412490845,1.0697818994522095,0,0.0,0.0,,0
2023-09-11 00:00:00+01:00,1.071811318397522,1.0756852626800537,1.0711455345153809,1.071811318397522,0,0.0,0.0,1.0697818994522095,1
2023-09-12 00:00:00+01:00,1.0750375986099243,1.0762641429901123,1.070617914199829,1.0750375986099243,0,0.0,0.0,1.071811318397522,1
2023-09-13 00:00:00+01:00,1.075326681137085,1.0765421390533447,1.0717424154281616,1.075326681137085,0,0.0,0.0,1.0750375986099243,1
2023-09-14 00:00:00+01:00,1.0734220743179321,1.0755001306533813,1.065507411956787,1.0734220743179321,0,0.0,0.0,1.075326681137085,0
2023-09-15 00:00:00+01:00,1.0637166500091553,1.068764328956604,1.0634677410125732,1.0637166500091553,0,0.0,0.0,1.0734220743179321,0
2023-09-18 00:00:00+01:00,1.0668259859085083,1.0698162317276,1.0656323432922363,1.0668259859085083,0,0.0,0.0,1.0637166500091553,1
2023-09-19 00:00:00+01:00,1.0692671537399292,1.071926236152649,1.0676347017288208,1.0692671537399292,0,0.0,0.0,1.0668259859085083,1
2023-09-20 00:00:00+01:00,1.0682048797607422,1.0726966857910156,1.0675777196884155,1.0682048797607422,0,0.0,0.0,1.0692671537399292,0
2023-09-21 00:00:00+01:00,1.065303087234497,1.0673611164093018,1.0619093179702759,1.065303087234497,0,0.0,0.0,1.0682048797607422,0
2023-09-22 00:00:00+01:00,1.0661548376083374,1.0671560764312744,1.0615260601043701,1.0661548376083374,0,0.0,0.0,1.065303087234497,1
2023-09-25 00:00:00+01:00,1.0648492574691772,1.0655415058135986,1.0577309131622314,1.0648492574691772,0,0.0,0.0,1.0661548376083374,0
2023-09-26 00:00:00+01:00,1.0591648817062378,1.060895323753357,1.0568143129348755,1.0591648817062378,0,0.0,0.0,1.0648492574691772,0
2023-09-27 00:00:00+01:00,1.0569483041763306,1.057373046875,1.0509058237075806,1.0569483041763306,0,0.0,0.0,1.0591648817062378,0
2023-09-28 00:00:00+01:00,1.0505305528640747,1.0578652620315552,1.049185872077942,1.0505305528640747,0,0.0,0.0,1.0569483041763306,0
2023-09-29 00:00:00+01:00,1.0562450885772705,1.0617965459823608,1.0558546781539917,1.0562450885772705,0,0.0,0.0,1.0505305528640747,1
2023-10-02 00:00:00+01:00,1.0565240383148193,1.0590976476669312,1.0492738485336304,1.0565240383148193,0,0.0,0.0,1.0562450885772705,1
2023-10-03 00:00:00+01:00,1.0480751991271973,1.049428105354309,1.0449867248535156,1.0480751991271973,0,0.0,0.0,1.0565240383148193,0
2023-10-04 00:00:00+01:00,1.0472300052642822,1.0532413721084595,1.045369029045105,1.0472300052642822,0,0.0,0.0,1.0480751991271973,0
2023-10-05 00:00:00+01:00,1.0507071018218994,1.0536853075027466,1.0500892400741577,1.0507071018218994,0,0.0,0.0,1.0472300052642822,1
2023-10-06 00:00:00+01:00,1.0546631813049316,1.0598160028457642,1.0483938455581665,1.0546631813049316,0,0.0,0.0,1.0507071018218994,1
