XMR-USD Open,XMR-USD Close,Percentage Change,RSI,SMA,EMA,Gold Open,Gold Close,S&P500 Open,S&P500 Close,Copper Open,Copper Close,ETH Open,ETH Close,BTC Open,BTC Close,Gold Pct change,S&P500 Pct change,Copper Pct change,ETH Pct change,BTC Pct change,Gold EMA,S&P500 EMA,Copper EMA,ETH RSI,ETH SMA,ETH EMA,BTC RSI,BTC SMA,BTC EMA,Target
281.3089904785156,276.7439880371094,-0.0146375275085224,77.63695642921317,208.4510660807292,207.3791970670363,1246.300048828125,1245.199951171875,2646.2099609375,2651.5,2.938499927520752,2.9549999237060547,434.989013671875,456.031005859375,17802.900390625,16569.400390625,-0.003680666887926,0.0055063063196516,0.0049311010446391,0.0497758256753346,-0.0743196191102198,1272.7257333739783,2619.1089679582246,3.03218348061032,55.262006205641946,459.2510050455729,433.2357480688168,12.666088452202557,11472.161263020833,11552.137939620136,0.0
244.9510040283203,279.66900634765625,0.1399567723710382,70.9696214059299,228.1638661702474,222.4914767761273,1248.4000244140625,1243.699951171875,2652.18994140625,2659.989990234375,2.950500011444092,2.98799991607666,440.3580017089844,515.135986328125,15427.400390625,16936.80078125,-0.0012046258101667,0.0032019574710069,0.0111675103968253,0.1662021426369497,0.0958500170285845,1269.224432746463,2624.0403337333937,3.026853738205777,44.07149105495599,460.4404724121094,445.451012869023,21.596163700562087,12885.17734375,12735.608887084642,1.0
281.4909973144531,308.0669860839844,0.1015413903284894,70.80602581181083,237.14219868977864,231.04902770691305,1241.300048828125,1238.5,2661.72998046875,2664.110107421875,2.990000009536743,2.999500036239624,522.2860107421875,651.4310302734375,16919.80078125,17415.400390625,-0.0041810335097105,0.0015489220646041,0.0038487685696002,0.2645807079346558,0.0282579700591882,1266.1519894718167,2628.047311102242,3.024118368009162,29.292874037624124,471.8455403645833,466.0490146094644,21.16632247277041,13391.647395833334,13203.588037438678,0.0
307.4309997558594,305.7449951171875,-0.0075372924451043,81.37870332634036,243.9778645833333,238.5186244479405,1241.9000244140625,1245.4000244140625,2667.590087890625,2662.85009765625,2.993000030517578,3.0295000076293945,644.906005859375,702.7670288085938,17500.0,16408.19921875,0.0055712752636758,-0.0004729570906678,0.0100016572853189,0.0788049634565428,-0.0578339371638675,1264.0767929660412,2631.527589757643,3.024656531971185,17.720685097833503,487.1698750813802,489.7208160293773,26.25933681129772,13814.940690104168,13524.04915556981,1.0
303.2640075683594,325.2059936523437,0.0636510780092971,81.99248050974886,254.4482645670573,247.18736136838083,1252.9000244140625,1253.800048828125,2665.8701171875,2652.010009765625,3.032999992370605,3.048500061035156,700.593994140625,695.8159790039062,16384.599609375,16564.0,0.0067448404122318,-0.0040708592271739,0.0062716796032058,-0.0098909731386682,0.009495300439305,1263.0491185522496,2633.5758317584414,3.0270408848775823,19.347163763103094,505.0560729980469,510.3303323268302,26.539223951267413,14259.966666666667,13828.044240012829,0.0
325.6059875488281,312.3219909667969,-0.0396179742594791,76.52552368848053,263.2605305989583,253.70082432822244,1253.0999755859375,1254.300048828125,2660.6298828125,2675.81005859375,3.0420000553131104,3.109999895095825,696.3759765625,684.447998046875,16601.30078125,17706.900390625,0.0003987876699058,0.0089743435132163,0.0201738011577359,-0.0163376256080021,0.0689990576325163,1262.1742115798372,2637.7992544419726,3.0353367858994065,22.737129671730216,520.8783386230468,527.7420988988347,25.923293215874818,14758.18671875,14215.929855074046,1.0
353.0660095214844,381.5119934082031,0.0857749707090367,81.39964299965334,294.3393971761068,281.23567116842844,1256.199951171875,1262.199951171875,2685.919921875,2690.159912109375,3.095999956130981,3.121999979019165,721.7319946289062,794.64501953125,19106.400390625,19114.19921875,0.0062982556296085,0.0053628072252507,0.0038585480154718,0.1037119989962758,-0.0013897831550526,1262.1773164763435,2644.1153772004045,3.045790729580921,17.67244596547627,575.2108032226563,585.3791675874847,25.741655646342263,16383.453450520834,15576.794288177103,0.0
381.0660095214844,377.2359924316406,-0.0112080381493731,74.74099439987891,305.4723297119141,290.83570329474964,1261.0999755859375,1260.699951171875,2692.7099609375,2681.469970703125,3.111000061035156,3.127500057220459,793.9010009765625,826.822998046875,19118.30078125,17776.69921875,-0.0011884012502197,-0.0032302694598687,0.0017617162838745,0.0404935256935308,-0.0699741582000456,1262.0295799458968,2647.8508365506764,3.053961662344875,15.478712347981125,598.9854024251302,609.5235506334238,32.074446881043805,16791.420052083333,15796.784781234395,1.0
375.7139892578125,469.197998046875,0.2437784502545814,81.69711661052536,318.7865956624349,308.6719327699621,1261.300048828125,1266.0999755859375,2688.179931640625,2679.25,3.119499921798706,3.171499967575073,827.5159912109375,819.0859985351562,17760.30078125,16624.599609375,0.0042833541867302,-0.0008278931807477,0.0140687160830041,-0.0093575040002457,-0.0648095349534755,1262.4366195099008,2650.990752895609,3.065715492867895,11.17782036957674,622.7057352701823,630.4797954235971,41.991315045830085,17105.280013020834,15879.566264048455,0.0
470.2869873046875,417.9800109863281,-0.1091607109871555,69.61343824884804,328.07292989095055,319.6027405915988,1266.4000244140625,1267.300048828125,2683.02001953125,2684.570068359375,3.1695001125335693,3.194499969482422,820.2360229492188,821.06298828125,16642.400390625,15802.900390625,0.0009478503003936,0.0019856558213586,0.0072520895924632,0.0024136534498566,-0.049426707292645,1262.922962441723,2654.348684441986,3.078593940529348,11.340479851487515,648.8707336425781,649.5381147093624,57.91003417554858,17206.0400390625,15871.89967670611,0.0
419.5289916992188,346.1130065917969,-0.1719388547431805,58.31115097326087,332.4234629313151,322.2537671916186,1266.300048828125,1275.4000244140625,2684.219970703125,2683.340087890625,3.188499927520752,3.2144999504089355,822.6430053710938,674.8599853515625,15898.0,13831.7998046875,0.0063915215606813,-0.0004581666477052,0.0062607547715063,-0.1780655138721301,-0.1247303050208964,1264.1706686389568,2657.24782478685,3.0921845415173066,32.77710578902118,664.9008666992188,652.0703017735824,60.51067495463487,16934.846744791666,15667.88968950425,1.0
361.0849914550781,381.5429992675781,0.0575444051630398,58.19006419353688,358.8997985839844,337.20788075476275,1282.4000244140625,1284.0999755859375,2679.090087890625,2680.5,3.220999956130981,3.25600004196167,763.3699951171875,773.8359985351562,14036.599609375,16099.7998046875,0.0068213509529073,-0.0010584151831672,0.0129102791080941,0.0104487582471111,0.1478049030448427,1266.806471700322,2660.32310255608,3.113850392653977,38.99136330397472,736.0218668619792,682.8012863156689,56.05209296970081,16575.619921875,15351.637849014209,1.0
381.3030090332031,421.8489990234375,0.1056394687708384,61.93130471565048,366.4852661132812,345.67199258163026,1284.0,1287.0,2682.10009765625,2682.6201171875,3.256999969482422,3.256999969482422,774.969970703125,762.8419799804688,16163.5,15838.5,0.0022584101465614,0.0007909409391904,0.0003071030429562,-0.0142071686707503,-0.016230003345223,1268.8258245302898,2662.5528040192216,3.128165350336822,45.3850514346688,743.4492635091145,690.805355682149,53.37748275589993,16470.493229166666,15400.324064112789,0.0
422.5069885253906,378.9039916992188,-0.1018018471624553,55.26413791535381,371.36253255208334,348.9951924933891,1288.199951171875,1294.0999755859375,2686.10009765625,2687.5400390625,3.249500036239624,3.2860000133514404,762.2080078125,737.0230102539062,15864.099609375,14606.5,0.00551668654696,0.0018339987251561,0.0089039128464061,-0.0338457641348258,-0.0777851437951826,1271.3532396358544,2665.05152752355,3.143948816638284,47.66427931290145,745.7329956054688,695.4271211393248,58.36424233034441,16350.379947916666,15320.941657701507,0.0
381.3030090332031,377.3659973144531,-0.0040590609190164,56.52148689859676,374.83986612955727,351.8322729754955,1294.199951171875,1306.300048828125,2689.14990234375,2673.610107421875,3.253000020980835,3.2795000076293945,740.3889770507812,753.5919799804688,14695.7998046875,14656.2001953125,0.0094274580576076,-0.0051831531579653,-0.0019780905951416,0.0224809395311205,0.0034026081068359,1274.8479205550814,2665.907385513382,3.1575039357373957,45.10736939079122,749.5847290039062,701.2436070234392,63.61136934625701,16223.193294270834,15254.467511462608,0.0
359.0599975585937,383.4169921875,0.0680436853884902,50.58934127940239,378.153798421224,353.87466926809475,1302.300048828125,1313.699951171875,2683.72998046875,2695.81005859375,3.250999927520752,3.25600004196167,772.3460083007812,884.4439697265625,13625.0,14982.099609375,0.0056647799641349,0.00830336147752,-0.0071657159972723,0.1447023647300922,0.0970110560814097,1279.986398351245,2669.862242421247,3.1705307980868564,45.958102766626325,765.3045939127604,731.6514241044555,60.97321068479079,14909.099934895834,14826.697938665153,1.0
382.7439880371094,412.06298828125,0.0747123801955584,43.80425988406202,380.47559814453126,359.6935011694103,1320.0,1316.199951171875,2697.85009765625,2713.06005859375,3.239000082015991,3.236999988555908,886.0,962.719970703125,14978.2001953125,15201.0,0.0019030220696665,0.0063988187687815,-0.0058353971624381,0.0885030636827819,0.0146107953045528,1283.607753633308,2674.1820240384977,3.1771777171337616,39.62854098031546,774.3643920898437,754.7582787643224,56.54534754703057,14737.386653645834,14864.128144798637,0.0
414.4100036621094,403.0480041503906,-0.0218776846919973,48.21762716507381,376.0655985514323,364.0289514675084,1319.4000244140625,1319.4000244140625,2719.31005859375,2723.989990234375,3.263000011444092,3.242500066757202,961.7130126953124,980.9219970703124,15270.7001953125,15599.2001953125,0.0024312971895632,0.0040286360805039,0.0016991282733207,0.0189068752296615,0.026195657872015,1287.1869807113835,2679.162820658086,3.183709952096106,38.503362816507305,785.1534586588542,777.3746505949214,52.16440287592899,14669.026692708334,14937.635349850025,0.0
402.3840026855469,384.9360046386719,-0.0449375739991521,55.31639822620678,373.8626647949219,366.1196567846248,1320.300048828125,1320.300048828125,2731.330078125,2743.14990234375,3.2090001106262207,3.2070000171661377,975.75,997.719970703125,15477.2001953125,17429.5,0.0006821467313995,0.0070337674433695,-0.0109483573971265,0.0171246782955041,0.1173329261610154,1290.4982875230578,2685.561528826652,3.1860389586031093,19.4578918280772,796.9305908203125,799.4091826057418,36.04966070740582,14777.466666666667,15186.82181486502,1.0
458.3469848632813,405.0740051269531,-0.1181217668199773,55.690864236876976,390.660264078776,385.4228704209915,1319.9000244140625,1318.5999755859375,2742.669921875,2747.7099609375,3.2054998874664307,3.200999975204468,1158.260009765625,1148.530029296875,16476.19921875,15170.099609375,-0.0012876415809394,0.0016623439316436,-0.0018709204644692,-0.004023703765806,-0.0793501499609259,1293.8881172049491,2693.0583240149326,3.1878436650688946,15.053526855306044,880.5962646484375,885.7836853549375,45.95531838120251,15225.326627604169,15490.874028817852,1.0
403.7070007324219,413.3340148925781,0.0203913597542164,54.220244410281154,394.163730875651,388.2139848681502,1309.5999755859375,1311.699951171875,2751.14990234375,2751.2900390625,3.219000101089477,3.194499969482422,1146.0,1299.739990234375,15123.7001953125,14595.400390625,-0.0052328413027585,0.0013029315960912,-0.0020306172359876,0.1316552089021738,-0.0378836812907175,1295.6693006016417,2698.881495519689,3.188509295510248,11.966380652057396,916.1899983723958,927.1793158428812,56.34384066125962,15263.2466796875,15401.326664998567,0.0
413.2489929199219,407.7409973144531,-0.0135314718281256,47.9370406278373,395.910264078776,390.16668611278055,1320.300048828125,1317.4000244140625,2745.550048828125,2748.22998046875,3.2265000343322754,3.2149999141693115,1300.3399658203125,1255.8199462890625,14588.5,14973.2998046875,0.0043455618314958,-0.0011122268282528,0.0064172624456813,-0.0337914077240883,0.0258916784705156,1297.8423729828835,2703.8163440145954,3.191158357376154,15.867193516692195,948.3222615559896,960.0433788874994,53.33847398307022,15188.1466796875,15358.523978967462,0.0
406.0840148925781,355.5920104980469,-0.1278973347293516,46.68052881262246,391.4931315104167,386.7092185513072,1317.0999755859375,1320.5999755859375,2752.969970703125,2767.56005859375,3.2149999141693115,3.213500022888184,1268.0899658203125,1154.9300537109375,14968.2001953125,13405.7998046875,0.002428989762087,0.0070336464787794,-0.0004665291823234,-0.0803378644177883,-0.104686343053739,1300.118133243189,2710.190715472511,3.1933925239273573,24.90454020974213,974.461466471354,979.5320463698432,54.500449908558224,15025.966666666667,15163.251561539466,1.0
358.6159973144531,394.7829895019531,0.1102133283282007,52.239880037375286,392.5517313639323,387.5165956463719,1327.800048828125,1333.4000244140625,2770.179931640625,2786.239990234375,3.200000047683716,3.200000047683716,1158.2900390625,1273.199951171875,13453.900390625,13980.599609375,0.0096926011394522,0.006749602987881,-0.0042010191717175,0.102404381183883,0.0428769497577097,1303.4463223602766,2717.7956429486976,3.194053276302993,22.153429107614844,1010.2065958658854,1008.8988368500466,52.103411423548366,14984.239973958332,15044.98636632302,1.0
415.9280090332031,320.0369873046875,-0.2280266742634874,42.878778111674514,401.7513326009114,386.5476133517048,1331.0999755859375,1335.4000244140625,2798.9599609375,2776.419921875,3.241499900817871,3.1989998817443848,1292.6300048828125,1053.68994140625,13836.099609375,11490.5,0.0014999249762868,-0.0035244876226721,-0.0003125518513835,-0.1844000359430501,-0.1685480135462911,1307.6724435153865,2725.549151601826,3.194707502654189,43.26704319510715,1150.7784016927085,1096.0877177386635,65.22610932826161,14852.2732421875,14426.238131604692,0.0
318.9320068359375,319.1860046386719,-0.0026590134883548,38.8693543588936,397.4692667643229,379.81145248040144,1334.4000244140625,1338.0,2784.989990234375,2802.56005859375,3.1700000762939453,3.1665000915527344,1061.3399658203125,1014.25,11431.099609375,11188.599609375,0.0019469638598204,0.0094150515607511,-0.0101593596102068,-0.0374303102425117,-0.0262739124167791,1310.7051991638475,2733.2502423010183,3.191886761544044,48.47703887693238,1159.4321370442708,1087.9039459647972,67.2492999203928,14599.3732421875,14102.474279381722,0.0
320.59698486328125,316.4679870605469,-0.0085154660249026,39.464996902315015,391.0962666829427,373.477105938416,1328.9000244140625,1326.0,2802.39990234375,2798.030029296875,3.180000066757202,3.177000045776367,1016.4400024414062,1036.280029296875,11198.7998046875,11474.900390625,-0.0089686098654708,-0.0016163897301626,0.0033159494457757,0.0217205120008627,0.0255886162027021,1312.234679247463,2739.728221000604,3.190398089967276,48.4504503357492,1164.3361409505208,1082.741554298005,67.56118414501925,14350.9666015625,13839.716890506052,1.0
314.1340026855469,364.6210021972656,0.1521576181653599,47.69648698017991,388.5344665527344,372.59149556430094,1330.0999755859375,1331.9000244140625,2802.60009765625,2810.300048828125,3.1670000553131104,3.1670000553131104,1028.8199462890625,1039.0999755859375,11429.7998046875,11607.400390625,0.0044494905083427,0.0043852351128388,-0.0031476204970632,0.0027212203355648,0.0115469411924702,1314.201213764123,2746.785403783356,3.1880582865018594,48.94778092457136,1168.2146728515625,1078.3773964267982,80.15077767747171,14084.846614583334,13616.485240517948,1.0
348.9100036621094,315.89801025390625,-0.0845632417776832,38.835248215336286,371.7163350423177,365.3530213112973,1328.4000244140625,1330.9000244140625,2809.159912109375,2832.969970703125,3.188499927520752,3.177500009536743,1055.3499755859375,1003.260009765625,11633.099609375,10931.400390625,-0.0007508071038889,0.0080667264993476,0.0033154259678707,-0.0441318891637151,-0.0576459893680196,1316.215545567493,2757.181612096959,3.1867846704626417,56.889790475412816,1169.2426676432292,1074.4924709941597,70.31508311065154,13017.9533203125,13108.401960064148,0.0
315.30499267578125,308.46099853515625,-0.0235424455911337,36.8428818771105,365.2754679361979,359.66381903368324,1335.800048828125,1335.699951171875,2835.050048828125,2839.1298828125,3.1424999237060547,3.0894999504089355,1004.1699829101562,986.22900390625,10944.5,10868.400390625,0.0036065269139398,0.0021743654797181,-0.0276947470853469,-0.0169756650256135,-0.005763214020962,1318.1639861279316,2765.376439168513,3.1770561984572714,65.50471745844054,1158.4225992838542,1065.6661242853686,68.95707262210416,12731.173372395831,12884.401803120232,1.0
308.92498779296875,317.3999938964844,0.0289793374325386,38.76039636018805,358.87986653645834,355.4374365199634,1355.9000244140625,1355.9000244140625,2845.419921875,2837.5400390625,3.1530001163482666,3.2084999084472656,987.4769897460938,1058.780029296875,10903.400390625,11359.400390625,0.0151232117845516,-0.0005599757022828,0.0385175465118809,0.0735640759937756,0.0451768413338482,1321.9375899565448,2772.592799157912,3.180200569456271,60.02106832499644,1142.3586018880208,1064.9775147865194,68.46392209549909,12515.4400390625,12731.901661870708,0.0
322.1719970703125,317.1029968261719,-0.000935718576004,44.50211884171033,352.8373331705729,351.6039925505842,1356.300048828125,1362.4000244140625,2846.239990234375,2839.25,3.2165000438690186,3.1989998817443848,1063.219970703125,1056.030029296875,11421.7001953125,11259.400390625,0.0047938637679492,0.0006026209018938,-0.0029608935558543,-0.0025973289294342,-0.008803281560753,1325.9838334022966,2779.258519242121,3.1820805006850827,55.89119348091435,1129.0392740885416,1064.082766237555,63.30324896149335,12267.846744791666,12584.651534746135,1.0
316.5950012207031,323.6849975585937,0.0207566651791373,38.80085546053109,350.7101989746094,348.8120930513852,1351.5999755859375,1351.5999755859375,2847.47998046875,2872.8701171875,3.174499988555908,3.182499885559082,1052.699951171875,1055.1700439453125,11256.0,11171.400390625,-0.0079272230142316,0.011841196508761,-0.0051578608300245,-0.0008143569100351,-0.0078156915063853,1328.5454476206603,2788.619679036659,3.182122439172483,62.771459983664606,1122.3886067708331,1063.191494008331,67.79519543287853,12118.886783854166,12443.326420334024,0.0
317.3580017089844,274.0159912109375,-0.1345806459323548,40.13817396495087,325.059531656901,335.0860392052375,1338.699951171875,1335.4000244140625,2832.739990234375,2822.429931640625,3.1600000858306885,3.177000045776367,1184.1300048828125,1071.1300048828125,11306.7998046875,10106.2998046875,-0.0119857587041255,-0.0108988156202839,-0.0017281508186915,-0.0940745473855637,-0.1053521958132058,1329.4520177560134,2799.0476663277186,3.181444963521628,50.50209228743278,1074.272599283854,1092.717548264276,60.70059022039798,11365.36015625,11980.089808424122,0.0
274.8970031738281,272.8890075683594,-0.0041128389536601,40.09075128077036,321.9163330078125,328.8663360415497,1337.5,1339.0,2832.409912109375,2823.81005859375,3.2105000019073486,3.184000015258789,1071.0899658203125,1118.31005859375,10108.2001953125,10221.099609375,0.0026958031452164,0.0004889853730833,0.0022033268434251,0.0440469910243055,0.0113592320538773,1330.406815980412,2801.5239055543216,3.181700468695344,44.66255449444491,1078.5806070963542,1095.2767992972235,58.29688548177215,11280.733463541666,11804.190788519209,0.0
273.875,240.96499633789065,-0.116985332296581,35.635495059679805,316.7015991210937,320.0762020711838,1343.800048828125,1344.300048828125,2816.449951171875,2821.97998046875,3.180000066757202,3.197000026702881,1119.3699951171875,1036.7900390625,10237.2998046875,9170.5400390625,0.0039582142106981,-0.0006480882520516,0.0040829181475474,-0.072895722348916,-0.1027834196380305,1331.7961392651837,2803.5695130457643,3.183230424496098,50.93176601483139,1080.0832763671874,1089.4281232737512,66.26156613167805,11146.196158854167,11540.825713573538,0.0
240.8419952392578,235.6300048828125,-0.022140109709533,20.682924826276587,311.3124003092448,311.6315823523467,1348.5,1333.699951171875,2808.919921875,2762.1298828125,3.191999912261963,3.176500082015991,1035.77001953125,915.7849731445312,9142.2802734375,8830.75,-0.0078852170432415,-0.021208547923968,-0.0064122441400263,-0.1167112543127686,-0.037052347802326,1331.9865204558523,2799.425550022438,3.1825573902480877,57.47384358875584,1072.050272623698,1072.063808260829,69.1397987700723,10969.919466145831,11269.818142216183,1.0
219.0399932861328,179.48699951171875,-0.1880106618099052,19.136795886264952,281.8878662109375,285.4008917508032,1331.0999755859375,1333.0,2741.06005859375,2648.93994140625,3.2165000438690186,3.2105000019073486,834.9580078125,697.9509887695312,8270.5400390625,6955.27001953125,-0.0005248190728807,-0.0409792248042282,0.0107035791007374,-0.1638121068222352,-0.1596880737755109,1332.108773718114,2781.272883120606,3.1859280309789995,65.66754589151742,1022.2384073893228,1004.5365332509534,79.15066437514338,10189.952115885417,10399.323029191226,1.0
180.86700439453125,212.2890014648437,0.1827541941330595,30.481246756798907,274.98059895833336,278.0897027222072,1338.199951171875,1326.0999755859375,2614.780029296875,2695.139892578125,3.180999994277954,3.177500009536743,707.7369995117188,793.1220092773438,7051.75,7754.0,-0.005176312388644,0.0174409205923138,-0.0102787703943312,0.1363577415021597,0.1148380980502292,1331.5078939048965,2772.659584066358,3.1850852288347737,59.96269593099167,1008.2292073567708,983.3950808535924,71.69642823604822,9978.125423177084,10134.790726272104,0.0
210.7330017089844,207.2749938964844,-0.0236187816314625,27.287534823263165,268.2348653157552,271.00823183963496,1325.4000244140625,1311.5999755859375,2690.949951171875,2681.659912109375,3.130500078201294,3.076499938964844,790.427978515625,757.0679931640625,7755.490234375,7621.2998046875,-0.010934318880138,-0.0050015884169394,-0.0317860173937888,-0.0454583477592962,-0.0171137729317126,1329.5171020730004,2763.55961687066,3.1742266998477806,65.29204621855997,992.951806640625,960.7623720846394,76.66284535129375,9761.65205078125,9883.441634113644,1.0
207.7749938964844,247.2239990234375,0.1927343206045595,37.61383847432102,263.5564656575521,268.6298085580152,1317.0999755859375,1316.9000244140625,2685.010009765625,2581.0,3.078000068664551,3.072000026702881,755.843017578125,817.8070068359375,7637.85986328125,8265.58984375,0.0040409034208446,-0.037536419758088,-0.0014626726316391,0.0802292716378414,0.0845380782246918,1328.2553943071066,2745.303655183594,3.164004032533291,61.41420747105269,976.8869384765624,946.4668355597692,70.01873228888147,9555.398014322916,9721.65645507728,1.0
247.8249969482422,260.4330139160156,0.0534293391610654,39.045833027676935,259.778466796875,267.81012909381525,1320.9000244140625,1313.0999755859375,2601.780029296875,2619.550048828125,3.066499948501587,3.024499893188477,818.47998046875,883.864990234375,8271.83984375,8736.98046875,-0.0028856016080763,0.0149360902084947,-0.0154622829106498,0.0807745383033744,0.0570304883149312,1326.7398524349896,2732.728294548047,3.1500536185988093,58.11335987889003,965.4092692057292,940.20665102723,65.73432195137765,9387.236686197915,9623.188856444553,0.0
229.86700439453125,247.5679931640625,0.0787981458727862,38.82748527155788,243.10353291829423,260.8964633818523,1323.800048828125,1324.199951171875,2636.75,2656.0,3.0450000762939453,3.077500104904175,817.5079956054688,868.7069702148438,8141.43017578125,8926.5703125,0.0084532600657345,0.0139145847540425,0.0175236282319137,0.0663430128544242,0.0979831508117721,1326.4334711004765,2723.4727704771126,3.141301686910675,65.72545554303382,907.7780639648438,915.2943564235576,64.63153885232558,8805.9060546875,9338.03295857464,0.0
